"wbic_year","wbic","year","county","class","len.in","len.mm","wt","sex"
"2391200_1986",2391200,1986,"Sawyer","C2S",21.5,546.1,1729.55,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",21.5,546.1,1700.97,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",21.5,546.1,1814.37,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",21.6,548.64,1616.15,"M"
"2391200_1986",2391200,1986,"Sawyer","C2S",21.7,551.18,1729.55,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",21.7,551.18,1700.97,"M"
"2391200_1986",2391200,1986,"Sawyer","C2S",21.9,556.26,1927.77,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22,558.8,2013.04,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22,558.8,1672.85,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22,558.8,1587.57,"M"
"2391200_1986",2391200,1986,"Sawyer","C2S",22,558.8,2069.74,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22.4,568.96,1956.34,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22.4,568.96,2069.74,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22.5,571.5,2041.17,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22.5,571.5,1871.07,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22.5,571.5,1927.77,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22.5,571.5,1842.95,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22.6,574.04,2013.04,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22.6,574.04,2097.86,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22.8,579.12,2069.74,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",22.9,581.66,1956.34,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23,584.2,2097.86,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23,584.2,2041.17,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23,584.2,2324.66,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23,584.2,2381.36,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23,584.2,2041.17,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23,584.2,1899.64,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23,584.2,1842.95,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23,584.2,2353.24,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23.1,586.74,2041.17,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23.3,591.82,2466.64,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23.5,596.9,2296.54,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23.5,596.9,2211.26,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23.5,596.9,2324.66,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23.6,599.44,2041.17,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",23.7,601.98,2324.66,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",24,609.6,2324.66,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",24,609.6,2353.24,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",24.1,612.14,2466.64,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",24.4,619.76,2296.54,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",24.5,622.3,2353.24,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",24.6,624.84,2750.13,"F"
"2391200_1986",2391200,1986,"Sawyer","C2S",25.5,647.7,2834.95,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",12,304.8,226.8,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",12.5,317.5,226.8,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",12.5,317.5,254.01,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",13.5,342.9,453.59,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",14,355.6,453.59,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",14,355.6,480.81,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",14.5,368.3,508.02,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",14.6,370.84,566.99,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",15,381,566.99,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",15,381,535.24,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",15.3,388.62,566.99,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",15.5,393.7,566.99,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",15.5,393.7,621.42,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",15.5,393.7,680.39,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",15.6,396.24,680.39,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",16,406.4,680.39,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",16,406.4,594.21,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",16,406.4,566.99,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",16,406.4,680.39,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",16,406.4,680.39,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",16.5,419.1,734.82,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",16.6,421.64,793.79,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",17,431.8,907.18,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",17.1,434.34,1020.58,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",17.3,439.42,907.18,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",17.5,444.5,907.18,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",18,457.2,988.83,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",18,457.2,1133.98,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",18,457.2,680.39,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",18,457.2,934.4,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",18.5,469.9,1161.2,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",18.6,472.44,1188.41,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",18.7,474.98,1360.78,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",18.7,474.98,934.4,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",19,482.6,1587.57,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",19,482.6,1247.38,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",19,482.6,934.4,"U"
"2392000_1993",2392000,1993,"Sawyer","C2S",19,482.6,934.4,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",19.3,490.22,1188.41,"M"
"2392000_1993",2392000,1993,"Sawyer","C2S",19.5,495.3,1360.78,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",19.8,502.92,1075.01,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",20,508,1700.97,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",20,508,1415.21,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",20,508,1814.37,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",20.5,520.7,1700.97,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",20.5,520.7,1501.39,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",20.5,520.7,1755.4,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",20.5,520.7,1614.79,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",21,533.4,1814.37,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",21,533.4,1982.2,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",21,533.4,1896.02,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",21,533.4,2009.41,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",21,533.4,1814.37,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",21.5,546.1,1669.22,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",21.5,546.1,1954.98,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",21.5,546.1,1868.8,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",22,558.8,2095.6,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",22,558.8,1841.59,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",22,558.8,2435.79,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",22.1,561.34,2267.96,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",22.5,571.5,1982.2,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",22.5,571.5,2267.96,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",22.7,576.58,2295.18,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",23.5,596.9,2408.58,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",24.5,622.3,2721.55,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",25.5,647.7,3401.94,"F"
"2392000_1993",2392000,1993,"Sawyer","C2S",26.7,678.18,3968.93,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",12.1,307.34,226.8,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",12.6,320.04,281.23,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",12.8,325.12,254.01,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",12.8,325.12,281.23,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",12.8,325.12,308.44,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",12.9,327.66,281.23,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",13.3,337.82,340.19,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",13.3,337.82,340.19,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",13.4,340.36,340.19,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",13.4,340.36,308.44,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",13.5,342.9,308.44,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",13.6,345.44,367.41,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",13.8,350.52,340.19,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",13.8,350.52,367.41,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",13.8,350.52,367.41,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",13.9,353.06,421.84,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",14.2,360.68,421.84,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",14.2,360.68,367.41,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",14.4,365.76,394.63,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",14.4,365.76,453.59,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",14.4,365.76,480.81,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",14.4,365.76,394.63,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",14.6,370.84,453.59,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",14.7,373.38,508.02,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",14.8,375.92,453.59,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",14.8,375.92,480.81,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",14.8,375.92,453.59,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",15.3,388.62,508.02,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",15.4,391.16,480.81,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",15.4,391.16,535.24,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",15.6,396.24,535.24,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",15.6,396.24,566.99,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",15.7,398.78,648.64,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",15.7,398.78,508.02,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",15.8,401.32,535.24,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",15.9,403.86,594.21,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",16,406.4,566.99,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",16.3,414.02,680.39,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",16.4,416.56,621.42,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",16.4,416.56,621.42,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",16.4,416.56,594.21,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",16.5,419.1,648.64,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",16.6,421.64,707.6,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",16.7,424.18,762.04,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",16.8,426.72,621.42,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",16.9,429.26,734.82,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",16.9,429.26,821,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.1,434.34,734.82,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.1,434.34,734.82,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.1,434.34,821,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.2,436.88,907.18,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.2,436.88,734.82,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.3,439.42,961.62,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.3,439.42,734.82,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.4,441.96,848.22,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.6,447.04,934.4,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.6,447.04,848.22,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.6,447.04,821,"U"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.7,449.58,961.62,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.7,449.58,793.79,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.7,449.58,793.79,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.8,452.12,934.4,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.8,452.12,1075.01,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.8,452.12,1020.58,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.9,454.66,848.22,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",17.9,454.66,875.43,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",18,457.2,875.43,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.2,462.28,988.83,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.2,462.28,1020.58,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.3,464.82,907.18,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.3,464.82,988.83,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.3,464.82,1075.01,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.3,464.82,907.18,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.4,467.36,1133.98,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.4,467.36,1075.01,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.4,467.36,988.83,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.5,469.9,1020.58,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.5,469.9,1133.98,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.5,469.9,988.83,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.6,472.44,907.18,"U"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.7,474.98,934.4,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.7,474.98,1075.01,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.8,477.52,1133.98,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.8,477.52,1075.01,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.9,480.06,1102.23,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.9,480.06,1247.38,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",18.9,480.06,1047.8,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.1,485.14,1188.41,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.1,485.14,1102.23,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.2,487.68,1102.23,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.3,490.22,1274.59,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.3,490.22,1247.38,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.3,490.22,988.83,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.3,490.22,1161.2,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.4,492.76,1301.81,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.4,492.76,1133.98,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.4,492.76,1161.2,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.5,495.3,1415.21,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.5,495.3,1075.01,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.5,495.3,1215.63,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.6,497.84,1188.41,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.7,500.38,1133.98,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.7,500.38,1301.81,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.8,502.92,1161.2,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.9,505.46,1215.63,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.9,505.46,1215.63,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",19.9,505.46,1161.2,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.1,510.54,1442.42,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.3,515.62,1474.18,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.3,515.62,1442.42,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.3,515.62,1415.21,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.4,518.16,1442.42,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.4,518.16,1528.61,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.4,518.16,1387.99,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.4,518.16,1274.59,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.4,518.16,1274.59,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.4,518.16,1474.18,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.5,520.7,1728.19,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.6,523.24,1555.82,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.7,525.78,1329.03,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.8,528.32,1669.22,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.8,528.32,1555.82,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.9,530.86,1782.62,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",20.9,530.86,1587.57,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",21.1,535.94,1442.42,"M"
"2393200_1991",2393200,1991,"Sawyer","CCD",21.2,538.48,1614.79,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",21.3,541.02,1814.37,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",21.4,543.56,1755.4,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",21.4,543.56,1954.98,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",21.4,543.56,1614.79,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",21.5,546.1,1868.8,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",21.7,551.18,2009.41,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",21.7,551.18,1927.77,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",21.8,553.72,1728.19,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",21.9,556.26,1728.19,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",22,558.8,1755.4,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",22.2,563.88,2009.41,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",22.3,566.42,1814.37,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",22.4,568.96,1954.98,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",22.4,568.96,2009.41,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",22.6,574.04,2041.17,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",22.7,576.58,2349.61,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",22.8,579.12,1927.77,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",22.8,579.12,1755.4,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",22.9,581.66,2267.96,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",23.1,586.74,2267.96,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",23.1,586.74,1982.2,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",23.2,589.28,2208.99,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",23.3,591.82,2009.41,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",23.6,599.44,1982.2,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",23.7,601.98,2181.78,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",23.7,601.98,2494.76,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",23.9,607.06,2408.58,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",23.9,607.06,2322.39,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",24.1,612.14,2549.19,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",24.3,617.22,2435.79,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",24.3,617.22,2975.57,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",24.6,624.84,2608.16,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",24.7,627.38,2236.21,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",25.3,642.62,2208.99,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",25.3,642.62,2803.2,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",25.7,652.78,3030,"F"
"2393200_1991",2393200,1991,"Sawyer","CCD",26.7,678.18,3515.34,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",9.9,251.46,226.8,"U"
"2393500_1991",2393500,1991,"Sawyer","CCD",10.1,256.54,226.8,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",10.3,261.62,226.8,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",10.5,266.7,226.8,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",10.8,274.32,226.8,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",10.9,276.86,195.04,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",11,279.4,254.01,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",11.1,281.94,195.04,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",11.3,287.02,281.23,"U"
"2393500_1991",2393500,1991,"Sawyer","CCD",11.3,287.02,281.23,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",11.4,289.56,226.8,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",11.5,292.1,226.8,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",11.7,297.18,340.19,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",11.7,297.18,340.19,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",11.7,297.18,254.01,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",11.9,302.26,340.19,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",12,304.8,254.01,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",12.3,312.42,340.19,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",12.4,314.96,281.23,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",12.4,314.96,281.23,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",12.4,314.96,281.23,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",12.5,317.5,281.23,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",12.5,317.5,340.19,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",12.7,322.58,281.23,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",12.7,322.58,367.41,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",12.8,325.12,340.19,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",12.8,325.12,340.19,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",13,330.2,421.84,"U"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.1,332.74,394.63,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.2,335.28,453.59,"U"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.2,335.28,508.02,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.3,337.82,394.63,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.3,337.82,480.81,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.3,337.82,394.63,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.4,340.36,394.63,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.4,340.36,340.19,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.5,342.9,453.59,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.5,342.9,394.63,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.5,342.9,421.84,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.6,345.44,453.59,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.7,347.98,453.59,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.7,347.98,453.59,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.7,347.98,421.84,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.8,350.52,453.59,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.8,350.52,566.99,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",13.9,353.06,394.63,"U"
"2393500_1991",2393500,1991,"Sawyer","CCD",14,355.6,453.59,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",14.1,358.14,453.59,"U"
"2393500_1991",2393500,1991,"Sawyer","CCD",14.2,360.68,508.02,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",14.2,360.68,508.02,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",14.2,360.68,508.02,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",14.2,360.68,421.84,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",14.2,360.68,421.84,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",14.2,360.68,508.02,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",14.3,363.22,566.99,"F"
"2393500_1991",2393500,1991,"Sawyer","CCD",14.3,363.22,453.59,"M"
"2393500_1991",2393500,1991,"Sawyer","CCD",14.4,365.76,453.59,"U"
"2393500_1991",2393500,1991,"Sawyer","CCD",14.4,365.76,508.02,"F"
